-2.509055779022412169e-01,-7.815624184048151069e-01,2.387725123733135113e-01
-8.113787173305093692e-01,-7.461766902662192447e-02,1.514764353370953893e-02
9.021615022678651785e-01,-1.615555579619935497e-02,1.117911643806742239e+00
2.568621123021528341e-01,-1.014282949142562673e+00,-5.550155083237774678e-02
-4.003304560124715805e-01,-3.048576514436760476e-01,-1.077017950807243496e+00
