9.666587153052579318e-01,-2.827308554508226823e+00,-1.616024691126199286e+00
-1.111806433278484108e-01,-2.253413241731116123e+00,2.872931122441606977e+00
-7.408674501508698551e-01,7.010542954928673798e-02,2.689348634828564233e+00
-1.154181409782224638e-01,3.148895032167958519e+00,-3.687456519514766828e+00
3.635971218926833393e-01,-2.026511929095426989e+00,-1.077361100737937338e+00
